Area,16 to 24
E92000001,
E12000009,
E01015023,0.041516575
E01015024,0.043786047
E01015025,0.032260929
E01015026,0.041051402
E01015027,0.044319484
E01015028,0.041254516
E01015029,0.042150131
E01015030,0.041328125
E01015031,0.039084243
E01015032,0.041363971
E01015033,0.036328704
E01015034,0.034347826
E01015035,0.024331845
E01015036,0.023044693
E01015037,0.042362637
E01015038,0.024637602
E01015039,0.042807466
E01015040,0.043198988
E01015041,0.043019672
E01015042,0.042498339
E01015043,0.043588235
E01015044,0.042463576
E01015045,0.041452681
E01015046,0.040745914
E01015047,0.042631651
E01015048,0.041937861
E01015049,0.043350153
E01015050,0.040385051
E01015051,0.043080682
E01015052,0.042334495
E01015053,0.042477273
E01015054,0.041654849
E01015055,0.042781906
E01015056,0.039532698
E01015057,0.042136432
E01015058,0.043028744
E01015059,0.042768161
E01015060,0.04233125
E01015061,0.042686998
E01015062,0.043522459
E01015063,0.040270701
E01015064,0.033421637
E01015065,0.022263934
E01015066,0.024145663
E01015067,0.033382398
E01015068,0.024196402
E01015069,0.040810448
E01015070,0.044856053
E01015071,0.040329803
E01015072,0.042118565
E01015073,0.041438312
E01015074,0.040098413
E01015075,0.041167203
E01015076,0.044643092
E01015077,0.039567857
E01015078,0.041967341
E01015079,0.042608631
E01015080,0.043116197
E01015081,0.041936826
E01015082,0.041328267
E01015083,0.041354354
E01015084,0.041774878
E01015085,0.039170183
E01015086,0.039537829
E01015087,0.044812199
E01015088,0.042412121
E01015089,0.039040222
E01015090,0.024475265
E01015091,0.042516082
E01015092,0.043880395
E01015093,0.041568528
E01015094,0.040616667
E01015095,0.038118297
E01015096,0.041750789
E01015097,0.021625971
E01015098,0.02464688
E01015099,0.02538914
E01015100,0.024914861
E01015101,0.033506849
E01015102,0.043558952
E01015103,0.025558824
E01015104,0.037053571
E01015105,0.037196621
E01015106,0.042298701
E01015107,0.044983845
E01015108,0.023894668
E01015109,0.044560127
E01015110,0.036914013
E01015111,0.024887574
E01015112,0.02450536
E01015113,0.02354858
E01015114,0.023644444
E01015115,0.037319149
E01015116,0.042233444
E01015117,0.024687034
E01015118,0.035862553
E01015119,0.0255997
E01015120,0.024304161
E01015121,0.033278027
E01015122,0.023267964
E01015123,0.038003521
E01015124,0.02239207
E01015125,0.023677661
E01015126,0.03094387
E01015127,0.022713235
E01015128,0.022391892
E01015129,0.044365325
E01015130,0.037270016
E01015131,0.03184
E01015132,0.04030219
E01015133,0.032856938
E01015134,0.022562319
E01015135,0.043324438
E01015136,0.042957724
E01015137,0.024354167
E01015138,0.023876217
E01015139,0.040962838
E01015140,0.030440758
E01015141,0.034578608
E01015142,0.040921502
E01015143,0.039645045
E01015144,0.043530844
E01015145,0.043427408
E01015146,0.044458108
E01015147,0.039137803
E01015148,0.041443598
E01015149,0.041115824
E01015150,0.039543046
E01015151,0.043582985
E01015152,0.042133793
E01015153,0.041487382
E01015155,0.043333333
E01015156,0.041691412
E01015157,0.040950644
E01015158,0.038366799
E01015159,0.038576177
E01015160,0.034089063
E01015161,0.039272868
E01015162,0.040385965
E01015163,0.04075228
E01015164,0.044938499
E01015165,0.025329154
E01015166,0.040497055
E01015167,0.04403645
E01015168,0.042709318
E01015169,0.040936508
E01015170,0.040790419
E01015171,0.041109859
E01015172,0.042354839
E01015173,0.04052924
E01015174,0.044604749
E01015175,0.041723765
E01015176,0.041218299
E01015177,0.042197977
E01015178,0.041354878
E01015179,0.04453
E01015180,0.041135908
E01015181,0.041973494
E01015182,0.042300261
E01015183,0.038896382
E01015184,0.035445161
E01015185,0.037152709
E01015186,0.041208754
E01015187,0.037281669
E01015188,0.039707493
E01015189,0.040064386
E01015190,0.040609375
E01015191,0.045331352
E01015192,0.042429027
E01015193,0.040062057
E01015194,0.041679934
E01015195,0.041401399
E01015196,0.043821898
E01015197,0.031512158
E01015198,0.021291498
E01015199,0.02999689
E01015200,0.040818985
E01015201,0.022345902
E01015202,0.043825617
E01015203,0.023147425
E01015204,0.041223752
E01015205,0.042282095
E01015206,0.040505263
E01015207,0.044474164
E01015208,0.031755708
E01015209,0.038552588
E01015210,0.041958333
E01015211,0.023709677
E01015212,0.04347331
E01015213,0.043286207
E01015214,0.041643617
E01015215,0.043792422
E01015216,0.041660959
E01015217,0.042145286
E01015218,0.04200165
E01015219,0.035611455
E01015220,0.0416979
E01015221,0.041247761
E01015222,0.040257598
E01015223,0.024921101
E01015224,0.0424816
E01015225,0.041876524
E01015226,0.02282194
E01015227,0.02310089
E01015228,0.036328424
E01015229,0.036477011
E01015230,0.021100752
E01015231,0.040974249
E01015232,0.038715789
E01015233,0.039368336
E01015234,0.042379747
E01015235,0.033541176
E01015236,0.040062038
E01015237,0.043121547
E01015238,0.03887395
E01015239,0.034455137
E01015240,0.034063686
E01015241,0.038767913
E01015242,0.042877358
E01015243,0.040772496
E01015244,0.040894009
E01015245,0.037272572
E01015246,0.037724684
E01015247,0.039186047
E01015248,0.040614907
E01015249,0.04135514
E01015250,0.024341751
E01015251,0.024579457
E01015252,0.044557676
E01015253,0.025528653
E01015254,0.041480127
E01015255,0.042333333
E01015256,0.04057931
E01015257,0.043096715
E01015258,0.040872748
E01015259,0.043394316
E01015260,0.042339315
E01015261,0.040825568
E01015262,0.042003367
E01015263,0.042152066
E01015264,0.039481132
E01015265,0.037147059
E01015266,0.041288925
E01015267,0.038245014
E01015268,0.0358737
E01015269,0.03730654
E01015270,0.037526387
E01015271,0.021002817
E01019886,0.041521916
E01019887,0.040333841
E01019888,0.038367292
E01019889,0.022329685
E01019890,0.022678841
E01019891,0.044128455
E01019892,0.024417204
E01019893,0.043685427
E01019894,0.028137931
E01019895,0.030725146
E01019896,0.029463824
E01019897,0.041727273
E01019898,0.023024108
E01019899,0.02259164
E01019900,0.030931845
E01019901,0.040545299
E01019902,0.039193157
E01019903,0.042363021
E01019904,0.041593651
E01019905,0.035858469
E01019906,0.034932229
E01019907,0.032368263
E01019908,0.025897368
E01019909,0.032919806
E01019910,0.024255319
E01019911,0.028673254
E01019912,0.037961538
E01019913,0.0179777
E01019914,0.039755676
E01019915,0.021196702
E01019916,0.040740964
E01019917,0.044299281
E01019918,0.0401425
E01019919,0.041686695
E01019920,0.042891336
E01019921,0.024136691
E01019922,0.039965309
E01019923,0.042068182
E01019924,0.04533179
E01019925,0.036774436
E01019927,0.037918669
E01019928,0.043602917
E01019929,0.024456418
E01019930,0.022433846
E01019931,0.033742321
E01019932,0.039066216
E01019933,0.039765343
E01019934,0.021463615
E01019935,0.02188296
E01019936,0.038571142
E01019937,0.033588735
E01019938,0.041614519
E01019939,0.033888545
E01019940,0.03243038
E01019942,0.023349227
E01019943,0.034514245
E01019944,0.023962373
E01019945,0.042195812
E01019946,0.029103152
E01019947,0.037840462
E01019948,0.0205
E01019949,0.030011364
E01019950,0.038450088
E01019951,0.02097053
E01019952,0.031778571
E01019953,0.020473907
E01019954,0.042087413
E01019955,0.02180854
E01019956,0.020770455
E01019957,0.02633151
E01019958,0.031321176
E01019959,0.042079681
E01019960,0.02445073
E01019961,0.022982714
E01019962,0.024262956
E01019963,0.035688366
E01019964,0.035128692
E01019965,0.034337856
E01019966,0.022256356
E01019967,0.041175313
E01019968,0.022241525
E01019969,0.023381371
E01019970,0.023425424
E01019971,0.042862069
E01019972,0.043020067
E01019973,0.023618401
E01019974,0.04088746
E01019975,0.041946593
E01019976,0.02240979
E01019977,0.023855346
E01019980,0.041711144
E01019981,0.042503413
E01019982,0.045417565
E01019983,0.034043887
E01019984,0.036925046
E01019985,0.043766387
E01019986,0.034322679
E01019987,0.040804786
E01019988,0.023088722
E01019989,0.023429078
E01019990,0.042118506
E01019991,0.042534884
E01019992,0.042416185
E01019993,0.036978474
E01019994,0.042213423
E01019995,0.039807783
E01019996,0.039797794
E01019997,0.043329531
E01019998,0.035394148
E01019999,0.035840391
E01020000,0.039837128
E01020001,0.034338954
E01020002,0.040070876
E01020003,0.022546433
E01020004,0.035351598
E01020005,0.041836648
E01020006,0.04480692
E01020007,0.043337646
E01020008,0.02458194
E01020009,0.024615257
E01020010,0.042464879
E01020011,0.022631944
E01020012,0.041979442
E01020013,0.040965686
E01020014,0.043239198
E01020015,0.043069426
E01020016,0.04081929
E01020017,0.040607143
E01020018,0.039466597
E01020019,0.023413376
E01020020,0.042618065
E01020021,0.04301287
E01020022,0.041152542
E01020023,0.024637385
E01020024,0.033960894
E01020025,0.0430727
E01020026,0.034051248
E01020027,0.02430956
E01020029,0.044190948
E01020030,0.040768879
E01020031,0.043625832
E01020032,0.04172213
E01020033,0.040534128
E01020035,0.02382866
E01020036,0.039706522
E01020037,0.040796875
E01020038,0.036296192
E01020039,0.040485327
E01020040,0.042851254
E01020041,0.041613904
E01020042,0.033639716
E01020043,0.024437426
E01020044,0.023890469
E01020045,0.02425641
E01020046,0.043855607
E01020047,0.022053007
E01020048,0.040563446
E01020049,0.04164818
E01020050,0.040301288
E01020051,0.021252874
E01020052,0.039916021
E01020053,0.039839486
E01020054,0.024119372
E01020055,0.039367594
E01020056,0.043503363
E01020057,0.041955429
E01020058,0.035793229
E01020059,0.044781732
E01020060,0.03932376
E01020061,0.023807564
E01020062,0.034457353
E01020063,0.041926806
E01020064,0.024365662
E01020065,0.0418125
E01020066,0.0250896
E01020067,0.042666232
E01020068,0.041544361
E01020069,0.043686822
E01020070,0.040335366
E01020071,0.023844311
E01020072,0.044058172
E01020073,0.038533803
E01020074,0.024813778
E01020075,0.024020732
E01020076,0.04465522
E01020077,0.043606825
E01020078,0.03952807
E01020079,0.040092391
E01020080,0.023083179
E01020081,0.039235507
E01020082,0.042423077
E01020083,0.043922587
E01020084,0.041283282
E01020085,0.025329341
E01020086,0.033242089
E01020087,0.039235943
E01020088,0.04187703
E01020089,0.023790811
E01020090,0.034198391
E01020091,0.023121739
E01020092,0.031049155
E01020093,0.041236542
E01020094,0.037354309
E01020095,0.041346216
E01020096,0.037642857
E01020097,0.040306262
E01020098,0.041253747
E01020099,0.041121753
E01020100,0.039204348
E01020101,0.040260188
E01020102,0.025113569
E01020103,0.042604167
E01020104,0.043284658
E01020105,0.022862481
E01020106,0.021119929
E01020107,0.020912879
E01020108,0.04310627
E01020109,0.024045531
E01020110,0.023212941
E01020111,0.042054007
E01020112,0.040846498
E01020113,0.039681967
E01020114,0.040425532
E01020115,0.041163227
E01020116,0.040557522
E01020117,0.041385294
E01020118,0.042110915
E01020119,0.040565688
E01020120,0.02419469
E01020121,0.043046263
E01020122,0.042089263
E01020123,0.041590538
E01020124,0.022138843
E01020125,0.032358521
E01020126,0.038497268
E01020127,0.043680693
E01020128,0.035006289
E01020129,0.040906122
E01020130,0.042550702
E01020131,0.041880482
E01020132,0.022686452
E01020133,0.023646697
E01020134,0.040252525
E01020135,0.038877608
E01020136,0.041065274
E01020137,0.041345021
E01020138,0.039373552
E01020139,0.041013559
E01020140,0.038300199
E01020141,0.043333333
E01020142,0.042840844
E01020143,0.043258359
E01020144,0.039712146
E01020145,0.043663845
E01020146,0.024001953
E01020147,0.040862269
E01020148,0.042890496
E01020149,0.042681431
E01020150,0.02314901
E01020151,0.031120482
E01020152,0.038785185
E01020153,0.039884758
E01020154,0.044765568
E01020155,0.039881818
E01020156,0.023649554
E01020157,0.043167164
E01020158,0.023938102
E01020159,0.043239567
E01020160,0.044275362
E01020161,0.03959738
E01020162,0.037507463
E01020163,0.037244413
E01020164,0.025152516
E01020165,0.037304821
E01020166,0.035639024
E01020167,0.037078324
E01020168,0.038632337
E01020169,0.024025768
E01020170,0.02325
E01020171,0.022170135
E01020172,0.039356265
E01020173,0.031212766
E01020174,0.039590643
E01020175,0.038478495
E01020176,0.022531496
E01020177,0.041982866
E01020178,0.0390625
E01020179,0.038949395
E01020180,0.04094457
E01020181,0.041813299
E01020182,0.045373832
E01020183,0.039003035
E01020184,0.040998668
E01020185,0.033035
E01020186,0.031160173
E01020187,0.042449804
E01020188,0.042551163
E01020189,0.039085809
E01020190,0.023173733
E01020191,0.041079929
E01020192,0.022527246
E01020193,0.024626277
E01020194,0.03729393
E01020195,0.043890909
E01020196,0.03943213
E01020197,0.022875874
E01020198,0.042198347
E01020199,0.040706587
E01020200,0.022774
E01020201,0.020905388
E01020202,0.038177278
E01020203,0.030941176
E01020204,0.046145833
E01020205,0.022479941
E01020206,0.024195556
E01020207,0.042691388
E01020208,0.043074545
E01020209,0.042621711
E01020210,0.033595506
E01020211,0.042453202
E01020212,0.041821862
E01020213,0.040570336
E01020214,0.023277624
E01020215,0.033643678
E01020216,0.041767692
E01020217,0.03807367
E01020218,0.041249249
E01020219,0.024754675
E01020220,0.043719551
E01020221,0.043424125
E01020222,0.035732692
E01020223,0.043736486
E01020224,0.044972816
E01020225,0.041788591
E01020226,0.039372168
E01020227,0.039686186
E01020228,0.035632242
E01020229,0.038703598
E01020230,0.041979747
E01020231,0.041071429
E01020232,0.043562249
E01020233,0.020375
E01020234,0.040212864
E01020235,0.038818291
E01020236,0.033714286
E01020237,0.043452991
E01020238,0.022775087
E01020239,0.033343643
E01020240,0.02230727
E01020241,0.04431479
E01020242,0.03633291
E01020243,0.043805344
E01020244,0.04142053
E01020245,0.023850291
E01020246,0.044254132
E01020247,0.039579545
E01020248,0.023463863
E01020249,0.022856683
E01020250,0.022781206
E01020251,0.02434019
E01020252,0.040579439
E01020253,0.038532362
E01020254,0.04059894
E01020255,0.041245791
E01020256,0.041833049
E01020257,0.034380597
E01020258,0.023496222
E01020259,0.042573674
E01020260,0.021435
E01020261,0.023411985
E01020262,0.038745
E01020263,0.037857558
E01020264,0.036561842
E01020265,0.03296123
E01020266,0.035206128
E01020267,0.02252381
E01020268,0.021679503
E01020269,0.035687097
E01020270,0.023857341
E01020271,0.041547753
E01020272,0.043202957
E01020273,0.024
E01020274,0.043717813
E01020275,0.039956155
E01020276,0.040408284
E01020277,0.041159281
E01020278,0.044822932
E01020279,0.041284704
E01020280,0.041883035
E01020281,0.024171021
E01020282,0.038584469
E01020283,0.040404342
E01020284,0.042659601
E01020285,0.042057211
E01020286,0.041165768
E01020287,0.039314204
E01020288,0.040173352
E01020289,0.038555396
E01020290,0.038810673
E01020291,0.041652713
E01020292,0.040314815
E01020293,0.040737234
E01020294,0.038151111
E01020295,0.039917456
E01020296,0.042084356
E01020297,0.039490674
E01020298,0.021491525
E01020299,0.039738372
E01020300,0.021594132
E01020301,0.042625576
E01020302,0.040083871
E01020303,0.041210027
E01020304,0.041497354
E01020305,0.038962185
E01020306,0.023971275
E01020307,0.040469188
E01020308,0.042930858
E01020309,0.04034893
E01020310,0.035424823
E01020311,0.039892779
E01020312,0.040186557
E01020313,0.040896494
E01020314,0.040629827
E01020315,0.03984136
E01020316,0.033723171
E01020317,0.023517134
E01020318,0.022664265
E01020319,0.042752355
E01020320,0.039100942
E01020321,0.040426018
E01020322,0.04015814
E01020323,0.04273717
E01020324,0.041664306
E01020325,0.042965616
E01020326,0.043164352
E01020327,0.022888748
E01020328,0.042702703
E01020329,0.040466954
E01020330,0.038566382
E01020331,0.041896213
E01020332,0.040632509
E01020333,0.023811344
E01020334,0.040515222
E01020335,0.038005277
E01020336,0.031888025
E01020337,0.038070568
E01020338,0.042380676
E01020339,0.042683453
E01020340,0.043438017
E01020341,0.022311111
E01020342,0.043698651
E01032628,0.023575298
E01032657,0.040646018
E01032658,0.039222397
E01033232,0.026063545
E01033233,0.035561719
E01033234,0.037119086
E01033235,0.030990991
E01033236,0.031045276
E07000040,0.032326803
E07000041,0.036268764
E07000042,0.035380392
E07000043,0.036267053
E07000044,0.036364316
E07000045,0.034961282
E07000046,0.038490756
E07000047,0.037841347
E10000008,0.035554775
E06000026,0.037731429
E06000027,0.037712134
IMDQ1,0.041315697
IMDQ2,0.040209516
IMDQ3,0.042016045
IMDQ4,0.023298642
IMDQ5,0.033754049
E02003122,0.032874919
E02003123,0.04061621
E02003124,0.038065423
E02003125,0.042054996
E02003126,0.039193727
E02003127,0.041406966
E02003128,0.041698391
E02003129,0.03503372
E02003130,0.042093475
E02003131,0.036934426
E02003132,0.040604354
E02003133,0.033496914
E02003134,0.042068674
E02003135,0.042741778
E02003136,0.028778463
E02003137,0.030184549
E02003138,0.0275559
E02003139,0.032789961
E02003140,0.026332133
E02003141,0.04253368
E02003142,0.041741985
E02003143,0.033943311
E02003144,0.0414889
E02003145,0.041733357
E02003146,0.042315514
E02003147,0.042044411
E02003148,0.04132973
E02003149,0.042431276
E02003150,0.041437632
E02003151,0.031751235
E02003152,0.034723935
E02003153,0.031024507
E02003154,0.040361469
E02003155,0.038762771
E02003156,0.035202505
E02003157,0.042227029
E02003158,0.038722689
E02003159,0.042292249
E02003161,0.041394057
E02003163,0.034012929
E02003164,0.031223523
E02003165,0.038487701
E02003166,0.042233209
E02003167,0.038249461
E02003168,0.037165563
E02003169,0.028316264
E02003170,0.03848451
E02003171,0.039181569
E02004129,0.040616046
E02004130,0.033397841
E02004131,0.030873591
E02004132,0.028511136
E02004133,0.034679176
E02004134,0.03654779
E02004135,0.02666496
E02004136,0.029454339
E02004137,0.026313725
E02004138,0.031468208
E02004139,0.029733163
E02004140,0.02608472
E02004141,0.037307487
E02004142,0.029285587
E02004143,0.036094547
E02004144,0.028105678
E02004145,0.032239407
E02004146,0.038590358
E02004147,0.041619048
E02004148,0.02933683
E02004149,0.035437201
E02004150,0.041228116
E02004151,0.036360022
E02004152,0.037288768
E02004153,0.040463517
E02004154,0.032672616
E02004155,0.039566697
E02004156,0.040522992
E02004157,0.034025747
E02004158,0.042430955
E02004159,0.029968394
E02004160,0.030165425
E02004161,0.038748337
E02004162,0.03113888
E02004163,0.03442099
E02004164,0.042128478
E02004165,0.023101266
E02004166,0.031008925
E02004167,0.041119742
E02004168,0.039938413
E02004169,0.032396586
E02004170,0.03498938
E02004171,0.029370756
E02004172,0.042439552
E02004173,0.042401237
E02004174,0.034538578
E02004175,0.041127233
E02004176,0.039751022
E02004177,0.040916798
E02004178,0.035234211
E02004179,0.027708782
E02004180,0.036785859
E02004181,0.0307045
E02004182,0.040177269
E02004183,0.033652648
E02004184,0.037842659
E02004185,0.026197757
E02004186,0.037456766
E02004187,0.040725073
E02004188,0.039940563
E02004189,0.03851207
E02004190,0.040150274
E02004191,0.041558903
E02004192,0.031250772
E02004193,0.036066345
E02004194,0.037128418
E02004195,0.03796387
E02004196,0.032166303
E02004197,0.032007994
E02004198,0.033554059
E02004199,0.038990499
E02004200,0.036950441
E02004201,0.040788146
E02004202,0.033552327
E02004203,0.02710677
E02004204,0.037047375
E02004205,0.041095253
E02004206,0.03333034
E02004207,0.040440948
E02004208,0.027242865
E02004209,0.035981194
E02004210,0.039002225
E02004211,0.022478361
E02004212,0.034620146
E02004213,0.04085758
E02004214,0.041377329
E02004215,0.040639526
E02004216,0.034072954
E02004217,0.038404623
E02004218,0.031647082
E02004219,0.025647781
E02004220,0.039883227
E02004221,0.026431721
E02004222,0.035017822
E02004223,0.041967216
E02004224,0.040592985
E02004225,0.036821814
E02004226,0.040832588
E02004227,0.04010504
E02004228,0.040389392
E02004229,0.040722418
E02004230,0.036249374
E02004231,0.037707748
E02004232,0.04221295
E02004233,0.036829326
E02004234,0.03280585
E02004235,0.038393132
E02006840,0.037772837
TOWN01,0.038404623
TOWN02,0.03235836
TOWN03,0.034759913
TOWN04,0.037637274
TOWN05,0.028237181
TOWN06,0.039543718
TOWN07,0.032326172
TOWN08,0.039116132
TOWN09,0.037658222
TOWN10,0.035857226
TOWN11,0.034686342
TOWN12,0.038887264
TOWN13,0.040228873
TOWN14,0.035308401
TOWN15,0.041112209
TOWN16,0.035536287
TOWN17,0.036988012
TOWN18,0.038497268
TOWN19,0.028735356
TOWN20,0.035664887
TOWN21,0.038722651
TOWN22,0.030482901
TOWN23,0.029205867
TOWN24,0.027802094
TOWN25,0.040581617
TOWN26,0.03722051
TOWN27,0.030300659
TOWN28,0.034820179
TOWN29,0.035779579
DIV1,0.030795289
DIV2,0.036774376
DIV3,0.032569088
DIV4,0.035771016
DIV5,0.035895046
DIV6,0.037872806
DIV7,0.039060871
DIV8,0.040990589
DIV9,0.034948713
DIV10,0.028237181
DIV11,0.033702577
DIV12,0.036855449
DIV13,0.038433417
DIV14,0.041365632
DIV15,0.038234716
DIV16,0.037087807
DIV17,0.034748035
DIV18,0.034113886
DIV19,0.037302209
DIV20,0.036713786
DIV21,0.035370315
DIV22,0.030649106
DIV23,0.035976501
DIV24,0.041305789
DIV25,0.031354362
DIV26,0.029144557
DIV27,0.039062704
DIV28,0.03603205
DIV29,0.040228873
DIV30,0.041016767
DIV31,0.027884178
DIV32,0.036066345
DIV33,0.036122312
DIV34,0.032403643
DIV35,0.037963179
DIV36,0.038143847
DIV37,0.033174175
DIV38,0.03908021
DIV39,0.032416083
DIV40,0.03779004
DIV41,0.036963111
DIV42,0.030256812
DIV43,0.027000736
DIV44,0.034528999
DIV45,0.040265387
DIV46,0.040093157
DIV47,0.03655706
DIV48,0.036829326
DIV49,0.032691311
DIV50,0.03553829
DIV51,0.035451338
DIV52,0.039050417
DIV53,0.039018152
DIV54,0.030686367
DIV55,0.033569977
DIV56,0.031169555
DIV57,0.036671953
DIV58,0.036389281
CHSCTAXE,0.029706011
CHSCTBARNSTAPLE,0.036695842
CHSCTBIDEFORD,0.035312995
CHSCTBRAUNTON,0.036066923
CHSCTCREDITON,0.039687912
CHSCTCULLOMPTON,0.032567487
CHSCTDAWLISH,0.033553319
CHSCTEXETERCHALL,0.034992747
CHSCTEXETERSYCAMORE,0.036576187
CHSCTEXMOUTH,0.034686342
CHSCTHONITON,0.032329192
CHSCTIVYBRIDGE,0.035657434
CHSCTKINGSBRIDGE,0.036988012
CHSCTNABBOT,0.034949609
CHSCTOKE,0.036979913
CHSCTSMOLTON,0.040307358
CHSCTTAVISTOCK,0.037287952
CHSCTTEIGN,0.036770117
CHSCTTIVERTON,0.036212601
CHSCTTORRINGTON,0.039749259
CHSCTTOTNES,0.037304829
Eastern,0.034574033
Northern,0.037063326
Southern,0.036520421
Western,0.037328105
